page_id,page_type,original_size,compressed_size,compression_ratio,label,two_stage_pred,stage_used,stage1_score,stage2_ratio,feat_distinct,feat_max_freq_ratio,feat_zero_ratio,feat_run_count,stage1_only_pred
rand_0196.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.203125,-1.0,94,0.03125,0.0,0,incompressible
rand_0197.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11624999999999999,-1.0,102,0.0234375,0.0,2,incompressible
rand_0198.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.14015625,-1.0,100,0.0234375,0.0078125,1,incompressible
rand_0199.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1640625,-1.0,99,0.03125,0.0,0,incompressible
rand_0200.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.14453125,-1.0,102,0.0234375,0.0078125,0,incompressible
rand_0201.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,102,0.0234375,0.0,0,incompressible
rand_0202.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.09765625,-1.0,105,0.0234375,0.0234375,0,incompressible
rand_0203.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.10546875,-1.0,107,0.0234375,0.0078125,0,incompressible
rand_0204.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11671875,-1.0,101,0.03125,0.0078125,1,incompressible
rand_0205.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.21484375,-1.0,93,0.0234375,0.0078125,0,incompressible
rand_0206.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.120625,-1.0,104,0.0234375,0.0,1,incompressible
rand_0207.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16015625,-1.0,97,0.0234375,0.0234375,0,incompressible
rand_0208.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12109375,-1.0,105,0.0234375,0.0078125,0,incompressible
rand_0209.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12453125,-1.0,100,0.03125,0.0078125,1,incompressible
rand_0210.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1440625,-1.0,101,0.0234375,0.0,1,incompressible
rand_0211.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.07421875,-1.0,109,0.03125,0.0078125,0,incompressible
rand_0212.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1396875,-1.0,99,0.0234375,0.0,2,incompressible
rand_0213.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.21875,-1.0,94,0.0234375,0.0,0,incompressible
rand_0214.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12453125,-1.0,100,0.03125,0.0078125,1,incompressible
rand_0215.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,100,0.0234375,0.0,0,incompressible
rand_0216.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,102,0.0234375,0.0,0,incompressible
rand_0217.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12109375,-1.0,103,0.03125,0.0078125,0,incompressible
rand_0218.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.131875,-1.0,100,0.0234375,0.0,2,incompressible
rand_0219.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1484375,-1.0,103,0.0234375,0.0,0,incompressible
rand_0220.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.10890625,-1.0,100,0.0390625,0.0078125,1,incompressible
rand_0221.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.120625,-1.0,101,0.0234375,0.015625,1,incompressible
rand_0222.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15140625,-1.0,96,0.0234375,0.0078125,2,incompressible
rand_0223.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16796875,-1.0,97,0.03125,0.0078125,0,incompressible
rand_0224.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.109375,-1.0,103,0.03125,0.015625,0,incompressible
rand_0225.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1328125,-1.0,105,0.0234375,0.0,0,incompressible
rand_0226.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.2265625,-1.0,93,0.0234375,0.0,0,incompressible
rand_0227.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.0815625,-1.0,109,0.0234375,0.0,1,incompressible
rand_0228.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15234375,-1.0,96,0.03125,0.0234375,0,incompressible
rand_0229.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15578125,-1.0,98,0.0234375,0.0078125,1,incompressible
rand_0230.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.2265625,-1.0,91,0.03125,0.0,0,incompressible
rand_0231.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11671875,-1.0,101,0.03125,0.0078125,1,incompressible
rand_0232.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12890625,-1.0,104,0.0234375,0.0078125,0,incompressible
rand_0233.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.09281249999999999,-1.0,100,0.03125,0.015625,2,incompressible
rand_0234.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,101,0.03125,0.0,1,incompressible
rand_0235.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12890625,-1.0,104,0.0234375,0.0078125,0,incompressible
rand_0236.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.0703125,-1.0,110,0.0234375,0.015625,0,incompressible
rand_0237.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.09625,-1.0,102,0.0234375,0.0,3,incompressible
rand_0238.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.151875,-1.0,100,0.0234375,0.0,1,incompressible
rand_0239.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.120625,-1.0,104,0.0234375,0.0,1,incompressible
rand_0240.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,103,0.0234375,0.0,1,incompressible
rand_0241.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11671875,-1.0,103,0.0234375,0.0078125,1,incompressible
rand_0242.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.08546875,-1.0,105,0.03125,0.0078125,1,incompressible
rand_0243.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.140625,-1.0,104,0.0234375,0.0,0,incompressible
rand_0244.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11328125,-1.0,104,0.03125,0.0078125,0,incompressible
rand_0245.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.109375,-1.0,108,0.0234375,0.0,0,incompressible
rand_0246.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1796875,-1.0,97,0.03125,0.0,0,incompressible
rand_0247.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.140625,-1.0,104,0.0234375,0.0,0,incompressible
rand_0248.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1328125,-1.0,101,0.0390625,0.0,0,incompressible
rand_0249.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.09625,-1.0,100,0.03125,0.0,3,incompressible
rand_0250.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.120625,-1.0,102,0.03125,0.0,1,incompressible
rand_0251.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1796875,-1.0,99,0.0234375,0.0,0,incompressible
rand_0252.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.10109375,-1.0,102,0.0234375,0.0234375,1,incompressible
rand_0253.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15234375,-1.0,101,0.0234375,0.0078125,0,incompressible
rand_0254.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12890625,-1.0,102,0.03125,0.0078125,0,incompressible
rand_0255.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.0971875,-1.0,104,0.0234375,0.015625,1,incompressible
rand_0256.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,100,0.03125,0.0,0,incompressible
rand_0257.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1153125,-1.0,95,0.03125,0.0,4,incompressible
rand_0258.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1675,-1.0,98,0.0234375,0.0,1,incompressible
rand_0259.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,101,0.03125,0.0,1,incompressible
rand_0260.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1753125,-1.0,97,0.0234375,0.0,1,incompressible
rand_0261.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1909375,-1.0,95,0.0234375,0.0,1,incompressible
rand_0262.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.19140625,-1.0,94,0.03125,0.0078125,0,incompressible
rand_0263.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.234375,-1.0,92,0.0234375,0.0,0,incompressible
rand_0264.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.2065625,-1.0,93,0.0234375,0.0,1,incompressible
rand_0265.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,95,0.03125,0.015625,0,incompressible
rand_0266.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,102,0.0234375,0.0,0,incompressible
rand_0267.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,101,0.03125,0.0,1,incompressible
rand_0268.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1953125,-1.0,97,0.0234375,0.0,0,incompressible
rand_0269.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,101,0.03125,0.0,1,incompressible
rand_0270.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.19140625,-1.0,96,0.0234375,0.0078125,0,incompressible
rand_0271.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.062031249999999996,-1.0,110,0.0234375,0.0078125,1,incompressible
rand_0272.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,100,0.03125,0.0,0,incompressible
rand_0273.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.203125,-1.0,96,0.0234375,0.0,0,incompressible
rand_0274.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.214375,-1.0,92,0.0234375,0.0,1,incompressible
rand_0275.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13671875,-1.0,101,0.03125,0.0078125,0,incompressible
rand_0276.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12890625,-1.0,102,0.03125,0.0078125,0,incompressible
rand_0277.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1875,-1.0,98,0.0234375,0.0,0,incompressible
rand_0278.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16359375,-1.0,95,0.03125,0.0078125,1,incompressible
rand_0279.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1015625,-1.0,109,0.0234375,0.0,0,incompressible
rand_0280.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.140625,-1.0,106,0.015625,0.0,0,incompressible
rand_0281.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1596875,-1.0,99,0.0234375,0.0,1,incompressible
rand_0282.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1796875,-1.0,99,0.0234375,0.0,0,incompressible
rand_0283.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,98,0.03125,0.0,0,incompressible
rand_0284.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.089375,-1.0,108,0.0234375,0.0,1,incompressible
rand_0285.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.125,-1.0,106,0.0234375,0.0,0,incompressible
rand_0286.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,102,0.0234375,0.0,0,incompressible
rand_0287.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1509375,-1.0,93,0.03125,0.0,3,incompressible
rand_0288.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.09765625,-1.0,104,0.0390625,0.0078125,0,incompressible
rand_0289.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13671875,-1.0,103,0.0234375,0.0078125,0,incompressible
rand_0290.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1753125,-1.0,97,0.0234375,0.0,1,incompressible
rand_0291.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15578125,-1.0,96,0.03125,0.0078125,1,incompressible
rand_0292.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.13625,-1.0,98,0.0390625,0.0,1,incompressible
rand_0293.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1596875,-1.0,97,0.03125,0.0,1,incompressible
rand_0294.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1015625,-1.0,106,0.0234375,0.015625,0,incompressible
rand_0295.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1171875,-1.0,107,0.0234375,0.0,0,incompressible
rand_0296.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.171875,-1.0,100,0.0234375,0.0,0,incompressible
rand_0297.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.07765625,-1.0,101,0.0390625,0.0234375,1,incompressible
rand_0298.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.109375,-1.0,106,0.03125,0.0,0,incompressible
rand_0299.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15625,-1.0,102,0.0234375,0.0,0,incompressible
rand_0300.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12109375,-1.0,103,0.03125,0.0078125,0,incompressible
rand_0301.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1909375,-1.0,95,0.0234375,0.0,1,incompressible
rand_0302.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.15234375,-1.0,99,0.03125,0.0078125,0,incompressible
rand_0303.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.140625,-1.0,104,0.0234375,0.0,0,incompressible
rand_0304.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1440625,-1.0,101,0.0234375,0.0,1,incompressible
rand_0305.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.120625,-1.0,99,0.03125,0.015625,1,incompressible
rand_0306.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.10453124999999999,-1.0,102,0.0234375,0.0078125,2,incompressible
rand_0307.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16796875,-1.0,99,0.0234375,0.0078125,0,incompressible
rand_0308.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1284375,-1.0,103,0.0234375,0.0,1,incompressible
rand_0309.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11624999999999999,-1.0,100,0.03125,0.0,2,incompressible
rand_0310.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.2109375,-1.0,95,0.0234375,0.0,0,incompressible
rand_0311.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1640625,-1.0,101,0.0234375,0.0,0,incompressible
rand_0312.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.17578125,-1.0,98,0.0234375,0.0078125,0,incompressible
rand_0313.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.08499999999999999,-1.0,104,0.03125,0.0,2,incompressible
rand_0314.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.0971875,-1.0,107,0.0234375,0.0,1,incompressible
rand_0315.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1484375,-1.0,103,0.0234375,0.0,0,incompressible
rand_0316.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12453125,-1.0,100,0.03125,0.0078125,1,incompressible
rand_0317.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11234374999999999,-1.0,101,0.0234375,0.0078125,2,incompressible
rand_0318.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.11328125,-1.0,106,0.0234375,0.0078125,0,incompressible
rand_0319.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.17578125,-1.0,94,0.0390625,0.0078125,0,incompressible
rand_0320.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.151875,-1.0,98,0.03125,0.0,1,incompressible
rand_0321.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.14453125,-1.0,102,0.0234375,0.0078125,0,incompressible
rand_0322.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.10453124999999999,-1.0,100,0.03125,0.0078125,2,incompressible
rand_0323.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1675,-1.0,98,0.0234375,0.0,1,incompressible
rand_0324.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.125,-1.0,103,0.0234375,0.015625,0,incompressible
rand_0325.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1875,-1.0,93,0.03125,0.015625,0,incompressible
rand_0326.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1753125,-1.0,97,0.0234375,0.0,1,incompressible
rand_0327.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12890625,-1.0,102,0.03125,0.0078125,0,incompressible
rand_0328.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1328125,-1.0,105,0.0234375,0.0,0,incompressible
rand_0329.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16015625,-1.0,98,0.03125,0.0078125,0,incompressible
rand_0330.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1675,-1.0,96,0.03125,0.0,1,incompressible
rand_0331.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1953125,-1.0,97,0.0234375,0.0,0,incompressible
rand_0332.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.16796875,-1.0,99,0.0234375,0.0078125,0,incompressible
rand_0333.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.1796875,-1.0,97,0.03125,0.0,0,incompressible
rand_0334.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,stage1,-0.12453125,-1.0,98,0.0390625,0.0078125,1,incompressible
