page_id,page_type,original_size,compressed_size,compression_ratio,label,stage1_pred,feat_distinct,feat_max_freq_ratio,feat_zero_ratio,feat_run_count
rand_0283.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0,1
rand_0284.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,101,0.0234375,0.0,1
rand_0285.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0,0
rand_0286.bin,rand,4096,4119,1.005615234375,incompressible,compressible,100,0.03125,0.0,0
rand_0287.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,108,0.0234375,0.0,0
rand_0288.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.0234375,0.0,0
rand_0289.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,108,0.0234375,0.0,0
rand_0290.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,0
rand_0291.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.0234375,0.0,1
rand_0292.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.0390625,0.0,2
rand_0293.bin,rand,4096,4119,1.005615234375,incompressible,compressible,100,0.03125,0.0,0
rand_0294.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.0234375,0.0,0
rand_0295.bin,rand,4096,4119,1.005615234375,incompressible,compressible,103,0.03125,0.0078125,1
rand_0296.bin,rand,4096,4119,1.005615234375,incompressible,compressible,102,0.03125,0.0,0
rand_0297.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.0234375,0.0,1
rand_0298.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,106,0.0234375,0.0078125,1
rand_0299.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0390625,0.0078125,0
rand_0300.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.03125,0.0078125,0
rand_0301.bin,rand,4096,4119,1.005615234375,incompressible,compressible,103,0.03125,0.0,0
rand_0302.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,109,0.0234375,0.0078125,0
rand_0303.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.0234375,0.0078125,0
rand_0304.bin,rand,4096,4119,1.005615234375,incompressible,compressible,95,0.03125,0.0,1
rand_0305.bin,rand,4096,4119,1.005615234375,incompressible,compressible,101,0.03125,0.0,2
rand_0306.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0,0
rand_0307.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,0
rand_0308.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0,0
rand_0309.bin,rand,4096,4119,1.005615234375,incompressible,compressible,100,0.03125,0.0,1
rand_0310.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,105,0.0234375,0.0,0
rand_0311.bin,rand,4096,4119,1.005615234375,incompressible,compressible,100,0.03125,0.0,2
rand_0312.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0078125,0
rand_0313.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0,0
rand_0314.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.03125,0.0,1
rand_0315.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,109,0.0234375,0.0078125,0
rand_0316.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,108,0.0234375,0.0,1
rand_0317.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.015625,0.0,0
rand_0318.bin,rand,4096,4119,1.005615234375,incompressible,compressible,103,0.0390625,0.0,0
rand_0319.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0,1
rand_0320.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,0
rand_0321.bin,rand,4096,4119,1.005615234375,incompressible,compressible,100,0.03125,0.0,0
rand_0322.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,101,0.0234375,0.0,0
rand_0323.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0078125,0
rand_0324.bin,rand,4096,4119,1.005615234375,incompressible,compressible,101,0.03125,0.015625,0
rand_0325.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0078125,1
rand_0326.bin,rand,4096,4119,1.005615234375,incompressible,compressible,103,0.03125,0.0078125,1
rand_0327.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0078125,0
rand_0328.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0,0
rand_0329.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0078125,0
rand_0330.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,0
rand_0331.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0078125,0
rand_0332.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.046875,0.0078125,0
rand_0333.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0078125,0
rand_0334.bin,rand,4096,4119,1.005615234375,incompressible,compressible,100,0.0390625,0.0078125,2
rand_0335.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.0234375,0.0234375,1
rand_0336.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,111,0.015625,0.0,0
rand_0337.bin,rand,4096,4119,1.005615234375,incompressible,compressible,101,0.03125,0.0,1
rand_0338.bin,rand,4096,4119,1.005615234375,incompressible,compressible,105,0.03125,0.0,0
rand_0339.bin,rand,4096,4119,1.005615234375,incompressible,compressible,101,0.03125,0.015625,0
rand_0340.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0,0
rand_0341.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,101,0.0234375,0.0,0
rand_0342.bin,rand,4096,4119,1.005615234375,incompressible,compressible,95,0.03125,0.0078125,0
rand_0343.bin,rand,4096,4119,1.005615234375,incompressible,compressible,103,0.03125,0.0078125,1
rand_0344.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0078125,0
rand_0345.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,105,0.0234375,0.0,0
rand_0346.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0,0
rand_0347.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.0234375,0.0,0
rand_0348.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0078125,0
rand_0349.bin,rand,4096,4119,1.005615234375,incompressible,compressible,102,0.03125,0.0,1
rand_0350.bin,rand,4096,4119,1.005615234375,incompressible,compressible,101,0.03125,0.0,0
rand_0351.bin,rand,4096,4119,1.005615234375,incompressible,compressible,95,0.03125,0.0,1
rand_0352.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0078125,0
rand_0353.bin,rand,4096,4119,1.005615234375,incompressible,compressible,107,0.046875,0.0078125,0
rand_0354.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0,1
rand_0355.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,101,0.015625,0.0,1
rand_0356.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.0234375,0.0,0
rand_0357.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.0390625,0.03125,0
rand_0358.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.0234375,0.0,0
rand_0359.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.0234375,0.0,1
rand_0360.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,105,0.0234375,0.0078125,1
rand_0361.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0,1
rand_0362.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,0
rand_0363.bin,rand,4096,4119,1.005615234375,incompressible,compressible,107,0.03125,0.0,0
rand_0364.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,106,0.0234375,0.0,0
rand_0365.bin,rand,4096,4119,1.005615234375,incompressible,compressible,107,0.03125,0.0,0
rand_0366.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.03125,0.0,0
rand_0367.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0,3
rand_0368.bin,rand,4096,4119,1.005615234375,incompressible,compressible,95,0.03125,0.015625,0
rand_0369.bin,rand,4096,4119,1.005615234375,incompressible,compressible,90,0.03125,0.0,0
rand_0370.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0,1
rand_0371.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,108,0.0234375,0.015625,0
rand_0372.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0,0
rand_0373.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,101,0.0234375,0.0,1
rand_0374.bin,rand,4096,4119,1.005615234375,incompressible,compressible,106,0.03125,0.0,0
rand_0375.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,106,0.015625,0.0,0
rand_0376.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.03125,0.0,0
rand_0377.bin,rand,4096,4119,1.005615234375,incompressible,compressible,103,0.03125,0.0,1
rand_0378.bin,rand,4096,4119,1.005615234375,incompressible,compressible,101,0.03125,0.0078125,0
rand_0379.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0,0
rand_0380.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,0
rand_0381.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.0234375,0.0,0
rand_0382.bin,rand,4096,4119,1.005615234375,incompressible,compressible,101,0.0390625,0.0,2
rand_0383.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,106,0.0234375,0.0078125,0
rand_0384.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0,0
rand_0385.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0,0
rand_0386.bin,rand,4096,4119,1.005615234375,incompressible,compressible,101,0.03125,0.0,2
rand_0387.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.03125,0.0,0
rand_0388.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,107,0.015625,0.0,0
rand_0389.bin,rand,4096,4119,1.005615234375,incompressible,compressible,93,0.0390625,0.0078125,1
rand_0390.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,1
rand_0391.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,106,0.0234375,0.0,1
rand_0392.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.03125,0.0,1
rand_0393.bin,rand,4096,4119,1.005615234375,incompressible,compressible,103,0.03125,0.0078125,0
rand_0394.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0,0
rand_0395.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,101,0.0234375,0.0078125,2
rand_0396.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0,1
rand_0397.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0,1
rand_0398.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,1
rand_0399.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,110,0.0234375,0.0,0
rand_0400.bin,rand,4096,4119,1.005615234375,incompressible,compressible,93,0.0234375,0.0,0
rand_0401.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0078125,0
rand_0402.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0,1
rand_0403.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0078125,0
rand_0404.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.03125,0.0,1
rand_0405.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0,1
rand_0406.bin,rand,4096,4119,1.005615234375,incompressible,compressible,102,0.03125,0.0,0
rand_0407.bin,rand,4096,4119,1.005615234375,incompressible,compressible,95,0.0234375,0.0,0
rand_0408.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.03125,0.0,1
rand_0409.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,0
rand_0410.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,107,0.0234375,0.0078125,0
rand_0411.bin,rand,4096,4119,1.005615234375,incompressible,compressible,94,0.03125,0.0078125,1
rand_0412.bin,rand,4096,4119,1.005615234375,incompressible,compressible,93,0.0234375,0.0,1
rand_0413.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0078125,0
rand_0414.bin,rand,4096,4119,1.005615234375,incompressible,compressible,104,0.03125,0.0,1
rand_0415.bin,rand,4096,4119,1.005615234375,incompressible,compressible,88,0.03125,0.0,3
rand_0416.bin,rand,4096,4119,1.005615234375,incompressible,compressible,103,0.03125,0.0,1
rand_0417.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.03125,0.0,0
rand_0418.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0,1
rand_0419.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0078125,0
rand_0420.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,105,0.0234375,0.0078125,0
rand_0421.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0,0
rand_0422.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,107,0.0234375,0.0,0
rand_0423.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0078125,1
rand_0424.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.015625,0
rand_0425.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0,2
rand_0426.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.0234375,0.0,0
rand_0427.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0078125,0
rand_0428.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,101,0.0234375,0.0,0
rand_0429.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0,1
rand_0430.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,105,0.0234375,0.0,1
rand_0431.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0,0
rand_0432.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0,0
rand_0433.bin,rand,4096,4119,1.005615234375,incompressible,compressible,100,0.03125,0.0,0
rand_0434.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0,1
rand_0435.bin,rand,4096,4119,1.005615234375,incompressible,compressible,77,0.03125,0.0,1
rand_0436.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.03125,0.0,0
rand_0437.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0,0
rand_0438.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.03125,0.0,0
rand_0439.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0,2
rand_0440.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0,1
rand_0441.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.03125,0.015625,0
rand_0442.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.03125,0.0078125,0
rand_0443.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0,2
rand_0444.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.015625,0
rand_0445.bin,rand,4096,4119,1.005615234375,incompressible,compressible,94,0.0234375,0.0,2
rand_0446.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0,0
rand_0447.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.03125,0.0,2
rand_0448.bin,rand,4096,4119,1.005615234375,incompressible,compressible,91,0.0390625,0.0,1
rand_0449.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,104,0.0234375,0.0078125,0
rand_0450.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.03125,0.0078125,1
rand_0451.bin,rand,4096,4119,1.005615234375,incompressible,compressible,98,0.0234375,0.0,0
rand_0452.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0,0
rand_0453.bin,rand,4096,4119,1.005615234375,incompressible,compressible,102,0.03125,0.0,0
rand_0454.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,101,0.0234375,0.0078125,0
rand_0455.bin,rand,4096,4119,1.005615234375,incompressible,compressible,103,0.0390625,0.0,2
rand_0456.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,103,0.0234375,0.0078125,0
rand_0457.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.03125,0.0078125,2
rand_0458.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.03125,0.0,1
rand_0459.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,102,0.0234375,0.0078125,1
rand_0460.bin,rand,4096,4119,1.005615234375,incompressible,compressible,94,0.03125,0.0,0
rand_0461.bin,rand,4096,4119,1.005615234375,incompressible,compressible,100,0.03125,0.0,1
rand_0462.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.0234375,0.0,1
rand_0463.bin,rand,4096,4119,1.005615234375,incompressible,compressible,93,0.03125,0.0078125,0
rand_0464.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.0234375,0.0,1
rand_0465.bin,rand,4096,4119,1.005615234375,incompressible,compressible,104,0.03125,0.0078125,0
rand_0466.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0,1
rand_0467.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.015625,1
rand_0468.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.03125,0.0078125,1
rand_0469.bin,rand,4096,4119,1.005615234375,incompressible,compressible,86,0.03125,0.0,2
rand_0470.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.03125,0.0,0
rand_0471.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0078125,0
rand_0472.bin,rand,4096,4119,1.005615234375,incompressible,compressible,97,0.03125,0.0,0
rand_0473.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,100,0.0234375,0.0,1
rand_0474.bin,rand,4096,4119,1.005615234375,incompressible,compressible,94,0.03125,0.0,0
rand_0475.bin,rand,4096,4119,1.005615234375,incompressible,compressible,96,0.0234375,0.0078125,1
rand_0476.bin,rand,4096,4119,1.005615234375,incompressible,compressible,99,0.03125,0.0078125,0
rand_0477.bin,rand,4096,4119,1.005615234375,incompressible,incompressible,111,0.0234375,0.0078125,0
